,NAME,CLASS,Speed,TIME (min)
581,WARD ST,A40,15,0.1533204144162802
582,STATION ST,A40,15,0.2631324790429525
583,STATION ST,A40,15,0.081723170225359
584,HALLECK ST,A40,15,0.3895258875361779
585,PARKER ST,A40,15,0.09243337960925259
586,PRENTISS ST,A40,15,0.2993921594412742
587,STATION ST,A40,15,0.11607733074041061
588,MINDORO ST,A40,15,0.38330664787512414
589,PRENTISS ST,A40,15,0.15332317180913677
590,PARKER ST,A40,15,0.15116851301372172
591,WARD ST,A40,15,0.1256573236076796
592,PARKER ST,A40,15,0.08253329201383834
593,PARKER ST,A40,15,0.42002378849965954
594,ANNUNCIATION RD,A40,15,0.8504838597306545
595,EDGAR ST,A40,15,0.1344638154763684
596,HIGHLAND ST,A40,15,0.14410152327002676
597,CENTRE ST,A40,15,0.2116617785045461
598,ELIOT TER,A40,15,0.05527443786706575
599,ROXBURY ST,A41,15,0.2677894933269305
600,NEW DUDLEY ST,A41,15,0.11883696374082518
601,KING ST,A40,15,0.3676996383792815
602,KING ST,A40,15,0.13161366234338784
603,NEW DUDLEY ST,A41,15,0.18425543270060962
604,NORFOLK ST,A40,15,0.3131291507690202
605,HIGHLAND ST,A40,15,0.1605450085942552
606,HIGHLAND PL,A40,15,0.18328091774731955
607,CENTRE ST,A40,15,0.14302168718393404
608,BARTLETT ST,A40,15,0.0241725982561467
609,ROXBURY ST,A41,15,0.027301974963768766
610,JOHN ELLIOT SQ,A40,15,0.028865172318729277
611,BARTLETT ST,A40,15,0.0744911477082824
612,ROXBURY ST,A41,15,0.1939518258959348
613,NORFOLK ST,A40,15,0.1344782072123763
614,BLANCHARD ST,A40,15,0.13747945733503508
615,WILLOUGHBY PL,A40,15,0.08253770642768811
616,LAMBERT AVE,A40,15,0.2062193017197785
617,BLANCHARD ST,A40,15,0.11642085624977358
618,BARTLETT ST,A40,15,0.29654626738680473
619,DUDLEY ST,A31,20,0.2678356900758853
620,NEW DUDLEY ST,A41,15,1.0273398776432006
621,TREMONT ST,A25,30,0.18214095447507536
622,STATE RTE 28,A25,30,0.18214095447507536
623,PRENTISS ST,A40,15,0.2577300520224244
624,PRENTISS ST,A40,15,0.08253430505738031
625,RUGGLES ST,A40,15,0.17253065397358
626,TREMONT ST,A25,30,0.3654099822956879
627,STATE RTE 28,A25,30,0.3654099822956879
628,RUGGLES ST,A40,15,0.1533180811171355
629,RUGGLES ST,A40,15,0.18042449838302146
630,WHITTIER ST,A40,15,0.4302099368907183
631,ST JAMES ST,A40,15,0.19202133154506593
632,WASHINGTON ST,A31,20,0.15220447645428448
633,BONNER TER,A40,15,0.09866568264858477
634,WASHINGTON ST,A31,20,0.05155499931238609
635,WASHINGTON ST,A31,20,0.051554941175433404
636,ST JAMES ST,A40,15,0.040865353131301844
637,ST JAMES ST,A40,15,0.04933351390244134
638,OAKVILLE AVE,A40,15,0.18487080853591806
639,ST JAMES ST,A40,15,0.11615802414094802
640,CABOT ST,A40,15,0.3396916415062935
641,TREMONT ST,A25,30,0.0998415095710732
642,STATE RTE 28,A25,30,0.0998415095710732
643,RUGGLES ST,A40,15,0.2668862052860199
644,TREMONT ST,A25,30,0.25962396356798745
645,STATE RTE 28,A25,30,0.25962396356798745
646,RUGGLES ST,A40,15,0.13896154584898399
647,RUGGLES ST,A40,15,0.14798940106877997
648,RUGGLES ST,A40,15,0.28565622425972703
649,RAYNOR CIR,A40,15,0.17135308684130426
650,RAYNOR CIR,A40,15,0.08347805677765967
651,RAYNOR CIR,A40,15,0.13567564572398297
652,RAYNOR CIR,A40,15,0.10118491947097649
653,PRATT CT,A40,15,0.10118491947097649
654,RAYNOR CIR,A40,15,0.2527655832023806
655,COLUMBUS AVE,A21,25,0.018508062857993314
656,STATE RTE 28,A21,25,0.018508062857993314
657,COLUMBUS AVE,A21,25,0.09603232498434776
658,STATE RTE 28,A21,25,0.09603232498434776
659,ST CYPRIANS ST,A40,15,0.2813800176231335
660,TREMONT ST,A35,20,0.03856079167792323
661,BROOKE MARSHALL RD,A40,15,0.20501443176666265
662,MELNEA CASS BLVD,A35,20,0.06958005706396922
663,TREMONT ST,A35,20,0.08686206968225757
664,MELNEA CASS BLVD,A35,20,0.20330899875395866
665,TREMONT ST,A35,20,0.08727088021424485
666,DUDLEY ST,A31,20,0.025777347491191704
667,WASHINGTON ST,A31,20,0.13865224481179708
668,DUDLEY ST,A31,20,0.28187589420133957
669,ROXBURY ST,A41,15,0.12259099203347018
670,WASHINGTON ST,A31,20,0.025777260581767727
671,WASHINGTON ST,A31,20,0.0873150948865447
672,BROOKLINE AVE,A31,20,0.05155071242608337
673,THE FENWAY,A31,20,0.04419624722954529
674,BROOKLINE AVE,A31,20,0.09479886961403647
675,FENWAY ST,A40,15,0.16342061092925536
676,BROOKLINE AVE,A31,20,0.0618954636077719
677,RIVERWAY,A35,30,0.04312783168292331
678,PARK DR,A31,20,0.23197670622192995
679,PARK DR,A31,20,0.15465178922225337
680,FENWAY ST,A40,15,0.08252771914618313
681,PARK DR,A31,20,0.061895789359637354
682,BROOKLINE AVE,A31,20,0.40558862954835684
683,THE FENWAY,A31,20,0.1109843023302431
684,FENWAY ST,A40,15,0.16342658897420367
685,FENWAY ST,A40,15,0.09243168505714096
686,FENWAY ST,A40,15,0.06873517157177907
687,ST ALPHONSUS ST,A40,15,0.1947600473139523
688,EVANS WAY,A40,15,0.049327863518056035
689,EVANS WAY,A40,15,0.09243254667525731
690,TETLOW ST,A40,15,0.19731091590048713
691,PALACE RD,A40,15,0.42838355976015496
692,EVANS WAY,A40,15,0.10310463973829845
693,EVANS WAY,A40,15,0.1021464912084289
694,HUNTINGTON AVE,A28,20,0.37566529094605156
695,STATE RTE 9,A28,20,0.37566529094605156
696,EVANS WAY,A40,15,0.4283840618050442
697,EVANS WAY,A40,15,0.3662739584891023
698,THE FENWAY,A31,20,0.25917059125554515
699,THE FENWAY,A31,20,0.14798092662562473
700,PARK DR,A31,20,0.20620342857225485
701,PARK DR,A31,20,0.3461577181540876
702,QUEENSBERRY ST,A40,15,0.3928083323864893
703,PETERBOROUGH ST,A40,15,0.4599116073320324
704,SUSSEX ST,A40,15,0.09865707260466888
705,GREENWICH ST,A40,15,0.14798649671354966
706,SUSSEX ST,A40,15,0.0493286169032952
707,SUSSEX ST,A40,15,0.16054070928369554
708,WILLIAMS ST,A40,15,0.0972280697346479
709,SHAWMUT AVE,A40,15,0.1965276885438487
710,STERLING ST,A40,15,0.1513445347307224
711,SHAWMUT AVE,A40,15,0.016837152333209714
712,SHAWMUT AVE,A40,15,0.1784989833724751
713,MELNEA CASS BLVD,A35,20,0.2988774825219419
714,WASHINGTON ST,A31,20,0.201035226908265
715,SHAWMUT AVE,A40,15,0.0672339067653333
716,SHAWMUT AVE,A40,15,0.08291165647291847
717,BALL ST,A40,15,0.3453082297082993
718,WINDSOR ST,A40,15,0.3496114057555207
719,HAMMOND ST,A40,15,0.3611666803729375
720,WESTMINSTER ST,A40,15,0.13156302364772104
721,HAMMOND ST,A40,15,0.25280350692891546
722,SHAWMUT AVE,A40,15,0.17184338381417755
723,KENDALL ST,A40,15,0.17678748882242323
724,KENDALL ST,A40,15,0.2358220542547026
725,MONTROSE ST,A40,15,0.16532820567878895
726,MORELAND ST,A40,15,0.18077654493989675
727,MORELAND ST,A40,15,0.3176995255453951
728,MORELAND ST,A40,15,0.1533849738855997
729,MORELAND ST,A40,15,0.14317348128230872
730,CLEVELAND ST,A40,15,0.11642404834608412
731,WINTHROP ST,A40,15,0.3315667576007349
732,CLEVELAND PARK,A40,15,0.11642404834608412
733,CLEVELAND ST,A40,15,0.13748161996066963
734,MORELAND ST,A40,15,0.16508192564348204
735,WHITING ST,A40,15,0.25327508219309586
736,HUNTINGTON AVE,A25,30,0.024663474319143733
737,FORSYTH WAY,A40,15,0.034367827050352524
738,GREENLEAF ST,A40,15,0.3285679947079389
739,HUNTINGTON AVE,A25,30,0.1496863390214986
740,STATE RTE 9,A25,30,0.1496863390214986
741,HEMENWAY ST,A41,15,0.2528001991522917
742,LEON ST,A40,15,0.6359842381124929
743,GREENLEAF ST,A40,15,0.18386046786997112
744,FORSYTH ST,A40,15,0.7484588852056611
745,FORSYTH ST,A40,15,0.05892880274054455
746,FENCOURT ST,A40,15,0.1973061798562279
747,HEMENWAY ST,A41,15,0.3111751285189431
748,HUNTINGTON AVE,A25,30,0.03361451011898326
749,STATE RTE 9,A25,30,0.03361451011898326
750,FORSYTH ST,A40,15,0.03436773054473798
751,FORSYTH ST,A40,15,0.25617367327696916
752,FORSYTH ST,A40,15,0.3023335092997427
753,HUNTINGTON AVE,A25,30,0.14070325879211684
754,STATE RTE 9,A25,30,0.14070325879211684
755,FORSYTH,A40,15,0.3697261083260762
756,THE FENWAY,A31,20,0.2016831960209202
757,THE FENWAY,A31,20,0.1826625902428485
758,AGASSIZ RD,A41,15,0.5318292379861947
759,FORSYTH ST,A40,15,0.11242047713902685
760,HEMENWAY ST,A41,15,0.4788923452317254
761,SPEARE PL,A40,15,0.23227576453496232
762,OPERA PL,A40,15,0.24355086976322143
763,THE FENWAY,A31,20,0.32422279008461613
764,AGASSIZ RD,A41,15,0.0825271400312469
765,THE FENWAY,A31,20,0.1921295729302115
766,WESTLAND AVE,A31,20,0.1355556924297143
767,WESTLAND AVE,A31,20,0.12040156318635627
768,PLYMOUTH ST,A40,15,0.0612567956091043
769,BRISTOL ST,A40,15,0.26881494896757857
770,BERKSHIRE ST,A40,15,0.08250911510603316
771,PLYMOUTH ST,A40,15,0.2394231608694706
772,BERKSHIRE ST,A40,15,0.11241882982418418
773,BERKSHIRE ST,A40,15,0.1178507120096804
774,BROADWAY,A31,20,0.3115240959811446
775,HAMPSHIRE ST,A31,20,0.34916144346645
776,BROADWAY,A31,20,0.12393550491705264
777,CARDINAL MEDEIROS AVE,A41,15,0.2688735493771002
778,CARDINAL MEDEIROS AVE,A41,15,0.08538905580567682
779,BERKSHIRE PL,A40,15,0.220383186788556
780,PLYMOUTH ST,A40,15,0.25034121355643046
781,VANDINE ST,A40,15,0.25033993033431967
782,CARDINAL MEDEIROS AVE,A41,15,0.09242358510124041
783,CARDINAL MEDEIROS AVE,A41,15,0.06776422222258996
784,CARDINAL MEDEIROS AVE,A41,15,0.05008657989465887
785,BINNEY ST,A41,15,0.46085811780111025
786,CARDINAL MEDEIROS AVE,A41,15,0.15115487982505504
787,CORNELIUS WAY,A40,15,0.3301800928997044
788,COLUMBUS AVE,A21,25,0.052182030731799216
789,STATE RTE 28,A21,25,0.052182030731799216
790,COLUMBUS AVE,A21,25,0.08571751498416057
791,STATE RTE 28,A21,25,0.08571751498416057
792,COLUMBUS AVE,A21,25,0.07893652785607291
793,STATE RTE 28,A21,25,0.07893652785607291
794,CUNARD ST,A40,15,0.3089711047117086
795,COVENTRY ST,A40,15,0.29762422808019406
796,COLUMBUS AVE,A21,25,0.07893630083944687
797,STATE RTE 28,A21,25,0.07893630083944687
798,COLUMBUS AVE,A21,25,0.0789360738221688
799,STATE RTE 28,A21,25,0.0789360738221688
800,ALBANY ST,A40,15,0.13486625718818188
801,,A40,15,0.1333268339406654
802,,A40,15,0.016275892051146615
803,ALBANY ST,A40,15,0.14012731924664057
804,HUNNEMAN ST,A40,15,0.1613413728547072
805,MELNEA CASS BLVD,A35,20,0.44906201588785255
806,WASHINGTON ST,A31,20,0.161595154260549
807,MELNEA CASS BLVD,A35,20,0.2111374665513245
808,REED ST,A40,15,0.09159973298325798
809,WASHINGTON ST,A31,20,0.18211431911644727
810,THORNDIKE ST,A40,15,0.2543716115594056
811,WASHINGTON ST,A31,20,0.1456063621555351
812,SHAWMUT AVE,A40,15,0.402452437454902
813,TROTTER CT,A40,15,0.3453003187632083
814,LENOX ST,A40,15,0.13510732151475682
815,LENOX ST,A40,15,0.1031052191585471
816,SHAWMUT AVE,A40,15,0.16506484696407098
817,SHAWMUT AVE,A40,15,0.06723186335899392
818,REED ST,A40,15,0.1291057933206292
819,THORNDIKE ST,A40,15,0.12012162308842142
820,HARRISON AVE,A40,15,0.27776045220760975
821,THORNDIKE ST,A40,15,0.18488156064069913
822,SINGLETON ST,A40,15,0.06873787507530532
823,NEWCOMB ST,A40,15,0.3455783150956719
824,REED ST,A40,15,0.1952097846147417
825,HARRISON AVE,A40,15,0.10310713036535196
826,RANDALL ST,A40,15,0.3218866439444123
827,HARRISON AVE,A40,15,0.11636410860962461
828,NEWCOMB ST,A40,15,0.1988675207528138
829,REED ST,A40,15,0.17433777928514615
830,HARRISON AVE,A40,15,0.11641675169709416
831,E LENOX ST,A40,15,0.16054229683644988
832,TREMONT ST,A35,20,0.13556405886461848
833,CAMDEN ST,A40,15,0.09865265941445521
834,COLUMBUS AVE,A21,25,0.23863052627564008
835,STATE RTE 28,A21,25,0.23863052627564008
836,CAMDEN ST,A40,15,0.13155747447155827
837,WATSON ST,A40,15,0.2875528288658557
838,CAMDEN ST,A40,15,0.1650599255350857
839,DILWORTH ST,A40,15,0.26688905494982734
840,HAMMOND TER,A40,15,0.09865631908329542
841,KENDALL ST,A40,15,0.10310458199384911
842,KENDALL ST,A40,15,0.21768146951466472
843,DITMUS CT,A40,15,0.14798375203628655
844,KENDALL ST,A40,15,0.11785780777721877
845,TREMONT ST,A35,20,0.05042296465020886
846,LENOX ST,A40,15,0.21402312469270873
847,TREMONT ST,A35,20,0.08707068058051476
848,LATTIMORE CT,A40,15,0.21723536752864006
849,LENOX ST,A40,15,0.22021624138372528
850,TREMONT ST,A35,20,0.09865837812174616
851,CAMDEN ST,A40,15,0.19885999841961363
852,CAMDEN ST,A40,15,0.39844226517273795
853,COLUMBUS AVE,A21,25,0.13969326090110917
854,STATE RTE 28,A21,25,0.13969326090110917
855,NORTHAMPTON ST,A40,15,0.17183807329593698
856,NORTHAMPTON ST,A40,15,0.4379336045379434
857,TREMONT ST,A35,20,0.14798157248812374
858,COLUMBUS AVE,A21,25,0.14434390044515857
859,STATE RTE 28,A21,25,0.14434390044515857
860,GAINSBOROUGH ST,A40,15,0.2532487515631046
861,ST BOTOLPH ST,A41,15,0.4515327161608966
862,MASSACHUSETTS AVE,A35,20,0.17461274484331338
863,MASSACHUSETTS AVE,A35,20,0.16051094294007043
864,I 90,A11,45,0.43849037252920026
865,NEWBURY ST,A41,15,0.31740258536217286
866,COMMONWEALTH AVE,A25,30,0.16465590683282655
867,STATE RTE 2,A25,30,0.16465590683282655
868,GLOUCESTER ST,A40,15,0.10891007778509276
869,COMMONWEALTH AVE,A25,30,0.020425041822839118
870,STATE RTE 2,A25,30,0.020425041822839118
871,GLOUCESTER ST,A40,15,0.06978791992819079
872,GLOUCESTER ST,A40,15,0.24937498206924463
873,GLOUCESTER ST,A40,15,0.24473843548670776
874,COMMONWEALTH AVE,A25,30,0.22043633667505597
875,STATE RTE 2,A25,30,0.22043633667505597
876,COMMONWEALTH AVE,A25,30,0.20906197878270893
877,STATE RTE 2,A25,30,0.20906197878270893
878,GLOUCESTER ST,A40,15,0.160154609934175
879,GLOUCESTER ST,A40,15,0.2415839811672555
880,BEACON ST,A31,20,0.32342180140918636
881,BACK ST,A40,15,0.4408600274431337
882,MARLBOROUGH ST,A41,15,0.42957855106553655
883,FAIRFIELD ST,A40,15,0.17678157590325544
884,NEWBURY ST,A41,15,0.42202429852326967
885,FAIRFIELD ST,A40,15,0.23570993923400566
886,FAIRFIELD ST,A40,15,0.23571029977525698
887,FAIRFIELD ST,A40,15,0.2100040314196203
888,FAIRFIELD ST,A40,15,0.11241988660409759
889,FAIRFIELD ST,A40,15,0.2357090833211723
890,COMMONWEALTH AVE,A25,30,0.2394826931720171
891,STATE RTE 2,A25,30,0.2394826931720171
892,COMMONWEALTH AVE,A25,30,0.24909000268919626
893,STATE RTE 2,A25,30,0.24909000268919626
894,MARLBOROUGH ST,A41,15,0.47896069152763987
895,LENOX ST,A40,15,0.2494636171418756
896,NORTHFIELD ST,A40,15,0.6272912913931474
897,NORTHAMPTON PL,A40,15,0.19885999841961363
898,CAMDEN ST,A40,15,0.29652433200620715
899,BRANWIN HARRIS WAY,A40,15,0.18471743690433998
900,CAMDEN ST,A40,15,0.04304430642481872
901,CAMDEN ST,A40,15,0.22385142064566751
902,NORTHAMPTON ST,A40,15,0.5541484300324386
903,NORTHAMPTON ST,A40,15,0.16506137310693925
904,TREMONT ST,A35,20,0.16051525962466742
905,MASSACHUSETTS AVE,A35,20,0.37017267736239967
906,W SPRINGFIELD ST,A40,15,0.49356205701698097
907,MASSACHUSETTS AVE,A35,20,0.12040414290273158
908,TREMONT ST,A40,15,0.19885770887416318
909,SHAWMUT AVE,A40,15,0.1505163070080322
910,WENTWORTH PL,A40,15,0.10310492951474735
911,NORTHAMPTON ST,A40,15,0.049328132742998056
912,NORTHAMPTON ST,A40,15,0.1505164171848792
913,SHAWMUT AVE,A40,15,0.0825318446460369
914,MASSACHUSETTS AVE,A35,20,0.32647672750202045
915,MASSACHUSETTS AVE,A35,20,0.30949088850741047
916,MASSACHUSETTS AVE,A35,20,0.3519078235477714
917,MASSACHUSETTS AVE,A35,20,0.0257760731857811
918,COMET PL,A40,15,0.25553803323019497
919,SHAWMUT AVE,A40,15,0.11641328570450737
920,MASSACHUSETTS AVE,A35,20,0.2414081803967225
921,MASSACHUSETTS AVE,A35,20,0.07732830607584254
922,SHAWMUT AVE,A40,15,0.19886081607385284
923,W SPRINGFIELD ST,A40,15,0.08253112062321594
924,NEWLAND ST,A41,15,0.2185536358079244
925,W SPRINGFIELD ST,A40,15,0.6226367447614745
926,TREMONT ST,A40,15,0.21453206137010192
927,WORCESTER ST,A40,15,0.11641045774521257
928,W 9TH ST,A40,15,0.21897348545950882
929,W 9TH ST,A40,15,0.08253365385182325
930,D ST,A40,15,0.08253300247643051
931,W 8TH ST,A40,15,0.39469096271218745
932,D ST,A40,15,0.11785823589477623
933,D ST,A40,15,0.1505169683388248
934,D ST,A40,15,0.08253227879316417
935,BAXTER ST,A40,15,0.41266501213053575
936,E ST,A40,15,0.09243323593455642
937,W 7TH ST,A40,15,0.42805359229478307
938,TUDOR ST,A40,15,0.410751173892081
939,OLD COLONY AVE,A40,15,0.05527443786706575
940,OLD COLONY AVE,A40,15,0.0829116566368637
941,COLUMBIA RD ROTARY,A40,15,0.09243484428430541
942,COLUMBIA RD ROTARY,A40,15,0.06693887613214769
943,COLUMBIA RD ROTARY,A40,15,0.09227780616901705
944,COLUMBIA RD ROTARY,A40,15,0.049332168736494854
945,OLD COLONY AVE,A40,15,0.1945364592842103
946,COLUMBIA RD ROTARY,A40,15,0.08172745791840777
947,OLD COLONY AVE,A40,15,0.0829116566368637
948,COLUMBIA RD ROTARY,A40,15,0.05892983889030483
949,COLUMBIA RD,A40,15,0.16507439969424342
950,COLUMBIA RD,A40,15,0.4117398478612963
951,COLUMBIA RD,A40,15,0.24665896009620927
952,PATTERSON WAY,A40,15,0.4124328106501845
953,DARIUS CT,A40,15,0.24760704036561096
954,REV RICHARD A BURKE ST,A40,15,0.08253539071794373
955,REV RICHARD A BURKE ST,A40,15,0.16507121556717355
956,DORCHESTER ST,A40,15,0.1479916628808983
957,GEN PILSUDSKI WAY,A40,15,0.41331537192468065
958,PATTERSON WAY,A40,15,0.1505217082878246
959,E 9TH ST,A40,15,0.2140338412562389
960,REED ST,A40,15,0.10310631985029882
961,WASHINGTON ST,A31,20,0.15708555858270962
962,E LENOX ST,A40,15,0.10310585658297913
963,WASHINGTON ST,A31,20,0.06189980596037364
964,SANFORD PL,A40,15,0.06723319591686337
965,FLAGG ST,A40,15,0.11268846928715906
966,LENOX ST,A40,15,0.2104664911632108
967,WILLARD PL,A40,15,0.13156264529284453
968,WILLARD PL,A40,15,0.03436850337307982
969,CAMDEN ST,A40,15,0.07805502890864276
970,WILLARD PL,A40,15,0.08253293000956988
971,WIRTH PL,A40,15,0.1374738188057407
972,GRANT PL,A40,15,0.1315627714456976
973,WASHINGTON ST,A31,20,0.025776406302890187
974,CAMDEN ST,A40,15,0.10269948792549428
975,CAMDEN ST,A40,15,0.0687368708897141
976,E LENOX ST,A40,15,0.31525991824912697
977,FLAGG ST,A40,15,0.29099481933636234
978,WASHINGTON ST,A31,20,0.08707324278588151
979,CAMDEN ST,A40,15,0.09833339684208173
980,WASHINGTON ST,A31,20,0.08825260205073861
981,NORTHAMPTON ST,A40,15,0.10310516128258689
982,NORTHAMPTON ST,A40,15,0.11641447132751699
983,WASHINGTON ST,A31,20,0.13556581305889404
984,YEOMAN ST,A40,15,0.16507353128707125
985,ADAMS ST,A40,15,0.4316851943682191
986,CORREGIDOR CT,A40,15,0.23284253330705332
987,YEOMAN PL,A40,15,0.0825368380235616
988,YEOMAN ST,A40,15,0.20621791149974564
989,YEOMAN ST,A40,15,0.08253741690576438
990,YEOMAN ST,A40,15,0.14888331470933722
991,YEOMAN ST,A40,15,0.09269722472357174
992,DORRANCE ST,A40,15,0.15618716992222204
993,TEMPLE ST,A40,15,0.24650634158580134
994,DORRANCE ST,A40,15,0.14580106029552692
995,BEACHAM ST,A40,15,0.03435882634030236
996,DORRANCE ST,A40,15,0.15175179630188704
997,ARLINGTON AVE,A40,15,0.2474867237802528
998,BEACHAM ST,A40,15,0.32101519614713275
999,ALFORD ST,A40,15,0.33591754282703634
1000,ARLINGTON AVE,A40,15,0.19720539640031384
1001,ARLINGTON AVE,A40,15,0.04082641975578723
1002,HARRISON AVE,A31,20,0.13853798059740374
1003,HARRISON AVE,A31,20,0.1385374955784595
1004,E NEWTON ST,A41,15,0.21896917853247927
1005,GILDAY ST,A41,15,0.29652189453966227
1006,E NEWTON ST,A41,15,0.4857258535795141
1007,HARRISON AVE,A31,20,0.11288640351995785
1008,HARRISON AVE,A31,20,0.13853662245177542
1009,WASHINGTON ST,A31,20,0.2514078498510416
1010,W BROOKLINE ST,A40,15,0.1276108781177572
1011,CANTON PL,A40,15,0.11641036654970968
1012,WASHINGTON ST,A31,20,0.13739981605988763
1013,E BROOKLINE ST,A41,15,0.309310269951661
1014,E BROOKLINE ST,A41,15,0.18075027933822677
1015,W CANTON ST,A41,15,0.1953003878994492
1016,MYSTIC ST,A40,15,0.23058653742800544
1017,WASHINGTON ST,A31,20,0.15457880234985336
1018,SHARON ST,A40,15,0.5199271518418423
1019,E BROOKLINE ST,A40,15,0.5199253073284141
1020,THORN ST,A40,15,0.184717307463205
1021,ALBANY ST,A40,15,0.1466730899053321
1022,E BROOKLINE ST,A40,15,0.08930188257692602
1023,E CANTON ST,A40,15,0.19885999841961363
1024,SHAWMUT AVE,A40,15,0.16505529335161112
1025,HANSON ST,A40,15,0.13155343859762667
1026,BOND ST,A40,15,0.18074146307398556
1027,MILFORD ST,A40,15,0.37784792952022106
1028,DWIGHT ST,A40,15,0.41547468640550245
1029,ALBANY ST,A40,15,0.16543893590274497
1030,THORN ST,A40,15,0.16506339958738495
1031,E CANTON ST,A40,15,0.08088560518228538
1032,E CANTON ST,A40,15,0.16053978324633936
1033,W ANDREWS PL,A40,15,0.16506238635027212
1034,BUSH ST,A40,15,0.058928859023413764
1035,THORN ST,A40,15,0.1031044081011234
1036,THORN ST,A40,15,0.09865524259452095
1037,E DEDHAM ST,A40,15,0.33521262261446705
1038,ALBANY ST,A40,15,0.22450319262429969
1039,E DEDHAM ST,A40,15,0.09865524259452095
1040,ALBANY ST,A40,15,0.13747227404545678
1041,PLYMPTON ST,A40,15,0.6362289078974139
1042,HARRISON AVE,A40,15,0.16505934660161323
1043,W MALDEN ST,A40,15,0.11613888232215669
1044,HARRISON AVE,A40,15,0.15051222824055352
1045,WAREHAM ST,A40,15,0.5065027025328336
1046,UNION PARK ST,A40,15,0.18325519193201692
1047,,A63,20,0.44067955789617275
1048,ALBANY ST,A40,15,0.14798213759373005
1049,GEN PULASKI SKWY,A40,15,0.1399318003770047
1050,CENSUS TRACT BOUNDARY,A40,15,0.1399318003770047
1051,,A63,20,0.20620922192233496
1052,,A63,20,0.2928384645831721
1053,ALBANY ST,A40,15,0.30102798405875325
1054,MALDEN ST,A40,15,0.5753228545406376
1055,UNION PARK ST,A40,15,0.5270710608974556
1056,GOLD ST,A41,15,0.31524463430388205
1057,DELESSIO CT,A40,15,0.23282392586183412
1058,FLAHERTY WAY,A40,15,0.21401994927628906
1059,W 5TH ST,A41,15,0.16505978076073255
1060,B ST,A41,15,0.09243182858718736
1061,GOLD ST,A41,15,0.14797939274375732
1062,W 4TH ST,A41,15,0.13210907039788772
1063,B ST,A41,15,0.11641082264328007
1064,W 4TH ST,A41,15,0.13445706329435436
1065,W 7TH ST,A40,15,0.4126599460516606
1066,ORTON MAROTTA WAY,A40,15,0.13747242839372506
1067,LINSKY BARRY CT,A40,15,0.24057654690747746
1068,D ST,A40,15,0.17184145279472413
1069,ORTON MAROTTA WAY,A40,15,0.2638097428752054
1070,D ST,A40,15,0.068736446113607
1071,FLAHERTY WAY,A40,15,0.26312011992761325
1072,DELESSIO CT,A40,15,0.21001009937423806
1073,FLAHERTY WAY,A40,15,0.23952343296925188
1074,CRAWLEY ROGERS WAY,A40,15,0.18074866005969378
1075,CROWLEY ROGERS WAY,A41,15,0.16505949121164343
1076,B ST,A41,15,0.08252952844240866
1077,SILVER ST,A41,15,0.15051211806064196
1078,DALESSIO CT,A07,20,0.21566518252138334
1079,CROWLEY ROGERS WAY,A40,15,0.034367807670149346
1080,CROWLEY ROGERS WAY,A40,15,0.16506079401383936
